dataset,school_name,level,ownership,zipcode,borough_or_city,category_raw,control_raw,lon,lat,source_note
schools_2020_points,Success Academy Fort Greene (Brooklyn 5),elementary,public_nyc_doe,K752,Fort Greene,Elementary,,-73.976104,40.697177,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Success Academy Hell's Kitchen (Manhattan 2),elementary,public_nyc_doe,M170,Clinton,Elementary,,-73.990318,40.763655,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Sunset Park Avenues Elementary School,elementary,public_nyc_doe,K516,Sunset Park West,Elementary,,-74.008106,40.650793,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Academy of Talented Scholars,elementary,public_nyc_doe,K682,Bensonhurst East,Elementary,,-73.986678,40.606994,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Barbara Esselborn School,elementary,public_nyc_doe,R053,Great Kills,Elementary,,-74.13664,40.551926,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Bellaire School,elementary,public_nyc_doe,Q135,Jamaica Estates-Holliswood,Elementary,,-73.757591,40.720864,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Bilingual Bicultural School,elementary,public_nyc_doe,M182,East Harlem North,Elementary,,-73.941955,40.793363,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Bronx STEM and Arts Academy,elementary,public_nyc_doe,X051,Belmont,Elementary,,-73.886997,40.850674,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,"The Brooklyn New School, P.S. 146",elementary,public_nyc_doe,K146,Carroll Gardens-Columbia Street-Red Hook,Elementary,,-74.002022,40.679462,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Children's Lab School,elementary,public_nyc_doe,Q343,Hunters Point-Sunnyside-West Maspeth,Elementary,,-73.922604,40.74258,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Children's Workshop School,elementary,public_nyc_doe,M361,Lower East Side,Elementary,,-73.978254,40.727537,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Cultural Arts Academy at Spring Creek Charter,elementary,public_nyc_doe,K792,Brownsville,Elementary,,-73.908341,40.65452,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Dr. Emmett W. Bassett School,elementary,public_nyc_doe,X119,Soundview-Bruckner,Elementary,,-73.857392,40.828474,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The East Village Community School,elementary,public_nyc_doe,M315,Lower East Side,Elementary,,-73.978254,40.727537,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Family School,elementary,public_nyc_doe,X443,East Concourse-Concourse Village,Elementary,,-73.917526,40.831873,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Fresh Creek School,elementary,public_nyc_doe,K325,Canarsie,Elementary,,-73.893294,40.653368,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Harbor View School,elementary,public_nyc_doe,R059,West New Brighton-New Brighton-St. George,Elementary,,-74.083408,40.647898,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The International Charter School of New York,elementary,public_nyc_doe,K766,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Elementary,,-73.986867,40.692434,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The James J. Ambrose School,elementary,public_nyc_doe,Q115,Glen Oaks-Floral Park-New Hyde Park,Elementary,,-73.709404,40.744201,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Jermaine L. Green STEM Institute of Queens,elementary,public_nyc_doe,Q354,Springfield Gardens North,Elementary,,-73.774668,40.679843,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Kathleen Grimm School for Leadership and Susta,elementary,public_nyc_doe,R062,Charleston-Richmond Valley-Tottenville,Elementary,,-74.217934,40.541563,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Locke School of Arts and Engineering,elementary,public_nyc_doe,M185,Central Harlem South,Elementary,,-73.950146,40.798461,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Longwood Academy of Discovery,elementary,public_nyc_doe,X333,Longwood,Elementary,,-73.898399,40.820108,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Matilda Avenue School,elementary,public_nyc_doe,X483,Woodlawn-Wakefield,Elementary,,-73.854402,40.901436,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Maurice Sendak Community School,elementary,public_nyc_doe,K118,Park Slope-Gowanus,Elementary,,-73.987602,40.671145,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The New American Academy at Roberto Clemente State,elementary,public_nyc_doe,X274,University Heights-Morris Heights,Elementary,,-73.9216,40.8524,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Peck Slip School,elementary,public_nyc_doe,M343,Battery Park City-Lower Manhattan,Elementary,,-74.002407,40.708774,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Queens School for Leadership and Excellence,elementary,public_nyc_doe,Q349,Jamaica,Elementary,,-73.797981,40.708698,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The River School,elementary,public_nyc_doe,M281,Turtle Bay-East Midtown,Elementary,,-73.972592,40.744288,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The STAR Academy - P.S.63,elementary,public_nyc_doe,M063,East Village,Elementary,,-73.986214,40.72444,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The STEAM Bridge School,elementary,public_nyc_doe,X481,Van Nest-Morris Park-Westchester Square,Elementary,,-73.865498,40.843531,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The School For Future Leaders,elementary,public_nyc_doe,K310,Sunset Park East,Elementary,,-74.007533,40.632143,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The School of Creativity and Innovation,elementary,public_nyc_doe,K896,Sunset Park East,Elementary,,-74.004306,40.643018,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The School of Science and Applied Learning,elementary,public_nyc_doe,X300,East Tremont,Elementary,,-73.886721,40.846128,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Stephanie A. Vierno School,elementary,public_nyc_doe,R041,New Dorp-Midland Beach,Elementary,,-74.108492,40.573599,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Walton Avenue School,elementary,public_nyc_doe,X294,West Concourse,Elementary,,-73.915879,40.8404,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Windsor Terrace School,elementary,public_nyc_doe,K154,Windsor Terrace,Elementary,,-73.975967,40.657002,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Woodside Community School,elementary,public_nyc_doe,Q361,Woodside,Elementary,,-73.90643,40.747701,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Thurgood Marshall Academy Lower School,elementary,public_nyc_doe,M318,Central Harlem North-Polo Grounds,Elementary,,-73.937833,40.825831,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Urban Scholars Community School,elementary,public_nyc_doe,X463,Morrisania-Melrose,Elementary,,-73.900121,40.828406,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Valence College Preparatory Charter School,elementary,public_nyc_doe,Q387,Jackson Heights,Elementary,,-73.891847,40.759705,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,WHIN Music Community,elementary,public_nyc_doe,M338,Washington Heights South,Elementary,,-73.937263,40.836982,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Waterside Children's Studio School,elementary,public_nyc_doe,Q317,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,Elementary,,-73.83109,40.580907,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Wave Preparatory Elementary School,elementary,public_nyc_doe,Q362,Far Rockaway-Bayswater,Elementary,,-73.758587,40.599467,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Yorkville Community School,elementary,public_nyc_doe,M151,Yorkville,Elementary,,-73.947287,40.777948,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Young Leaders Elementary School,elementary,public_nyc_doe,X369,Mott Haven-Port Morris,Elementary,,-73.919773,40.80908,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Young Voices Academy of the Bronx,elementary,public_nyc_doe,X357,Pelham Parkway,Elementary,,-73.863733,40.854423,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Zeta Charter Schools - New York City 1,elementary,public_nyc_doe,M373,Washington Heights North,Elementary,,-73.932869,40.853517,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Zeta Charter Schools - New York City 2,elementary,public_nyc_doe,X609,Mott Haven-Port Morris,Elementary,,-73.924847,40.809462,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,47 The American Sign Language and English Secondar,high,public_nyc_doe,M047,Gramercy,High school,,-73.981329,40.738374,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,A-Tech High School,high,public_nyc_doe,K610,North Side-South Side,High school,,-73.953328,40.721448,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,A. Philip Randolph Campus High School,high,public_nyc_doe,M540,Manhattanville,High school,,-73.949929,40.8185,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,ACORN Community High School,high,public_nyc_doe,K499,Crown Heights North,High school,,-73.961636,40.678591,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,AECI II: NYC Charter High School for Computer Engi,high,public_nyc_doe,X611,Mott Haven-Port Morris,High school,,-73.921888,40.808703,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Abraham Lincoln High School,high,public_nyc_doe,K410,West Brighton,High school,,-73.968733,40.582627,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Academy for Careers in Television and Film,high,public_nyc_doe,Q301,Hunters Point-Sunnyside-West Maspeth,High school,,-73.959183,40.742964,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Academy for Conservation and the Environment,high,public_nyc_doe,K637,Canarsie,High school,,-73.916927,40.634451,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Academy for Excellence in Leadership,high,public_nyc_doe,K403,Bushwick North,High school,,-73.911751,40.696457,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Academy for Health Careers,high,public_nyc_doe,K751,Crown Heights North,High school,,-73.939282,40.675905,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Academy for Language and Technology,high,public_nyc_doe,X365,University Heights-Morris Heights,High school,,-73.915217,40.849416,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Academy for Scholarship and Entrepreneurship: A Co,high,public_nyc_doe,X270,Williamsbridge-Olinville,High school,,-73.852714,40.888242,NYC Open Data School Point Locations / NYC DOE Public School Location Information
